interaction_id,user_id,food_id,interaction_type,rating,timestamp
I01794,U014,F096,rating,5,2026-03-23T03:41:00
I01795,U018,F081,click,,2026-02-27T17:59:00
I01796,U012,F034,dislike,,2026-02-12T13:20:00
I01797,U038,F054,dislike,,2026-01-25T01:24:00
I01798,U038,F067,click,,2026-01-16T14:47:00
I01799,U030,F073,skip,,2026-02-06T03:45:00
I01800,U001,F064,dislike,,2026-03-29T05:07:00
I01801,U034,F038,skip,,2026-02-08T16:37:00
I01802,U019,F009,dislike,,2026-01-06T07:25:00
I01803,U019,F076,save,,2026-01-01T14:41:00
I01804,U023,F085,dislike,,2026-01-18T11:57:00
I01805,U019,F065,skip,,2026-01-20T02:56:00
I01806,U046,F035,click,,2026-02-25T19:58:00
I01807,U006,F038,skip,,2026-02-15T08:29:00
I01808,U044,F082,dislike,,2026-01-13T08:55:00
I01809,U020,F077,skip,,2026-03-28T11:00:00
I01810,U038,F018,dislike,,2026-01-18T14:12:00
I01811,U036,F026,like,,2026-03-14T21:26:00
I01812,U030,F070,click,,2026-02-25T03:16:00
I01813,U009,F068,like,,2026-03-29T12:12:00
I01814,U030,F046,like,,2026-02-22T15:44:00
I01815,U002,F072,click,,2026-01-12T04:47:00
I01816,U040,F039,skip,,2026-02-17T04:20:00
I01817,U040,F070,click,,2026-01-07T13:24:00
I01818,U009,F052,skip,,2026-03-08T15:42:00
I01819,U004,F011,click,,2026-03-25T03:39:00
I01820,U022,F077,like,,2026-03-03T23:34:00
I01821,U022,F008,save,,2026-03-07T01:48:00
I01822,U045,F027,skip,,2026-03-05T04:39:00
I01823,U015,F087,dislike,,2026-03-22T10:36:00
I01824,U047,F001,skip,,2026-01-26T03:54:00
I01825,U005,F001,click,,2026-03-08T03:18:00
I01826,U016,F027,like,,2026-03-06T15:08:00
I01827,U026,F008,dislike,,2026-03-03T06:16:00
I01828,U016,F070,save,,2026-02-26T22:27:00
I01829,U040,F016,save,,2026-01-24T04:50:00
I01830,U048,F085,save,,2026-03-31T18:39:00
I01831,U013,F061,like,,2026-01-13T20:05:00
I01832,U032,F048,dislike,,2026-03-31T03:39:00
I01833,U030,F054,dislike,,2026-02-06T15:36:00
I01834,U008,F073,save,,2026-01-05T22:01:00
I01835,U042,F085,like,,2026-02-15T04:45:00
I01836,U030,F093,dislike,,2026-01-21T12:12:00
I01837,U033,F065,rating,5,2026-03-07T02:08:00
I01838,U012,F084,save,,2026-03-14T11:34:00
I01839,U030,F092,dislike,,2026-03-26T10:20:00
I01840,U026,F009,skip,,2026-02-18T16:06:00
I01841,U039,F085,click,,2026-03-06T22:29:00
I01842,U034,F034,like,,2026-03-16T11:52:00
I01843,U038,F080,dislike,,2026-01-04T05:25:00
I01844,U015,F013,skip,,2026-03-28T16:15:00
I01845,U021,F098,skip,,2026-01-31T03:35:00
I01846,U012,F094,skip,,2026-02-23T02:11:00
I01847,U004,F079,dislike,,2026-01-10T15:04:00
I01848,U049,F048,click,,2026-01-23T10:57:00
I01849,U007,F090,like,,2026-03-23T19:35:00
I01850,U036,F026,save,,2026-03-28T09:45:00
I01851,U015,F026,like,,2026-03-09T06:33:00
I01852,U006,F075,rating,4,2026-01-27T01:08:00
I01853,U009,F001,skip,,2026-03-11T02:27:00
I01854,U022,F024,click,,2026-03-24T18:01:00
I01855,U032,F025,skip,,2026-03-02T17:05:00
I01856,U023,F046,skip,,2026-01-18T02:17:00
I01857,U029,F055,click,,2026-03-14T02:40:00
I01858,U009,F067,like,,2026-01-30T01:45:00
I01859,U039,F070,like,,2026-02-07T08:34:00
I01860,U025,F091,click,,2026-01-21T09:49:00
I01861,U005,F069,click,,2026-03-20T17:04:00
I01862,U020,F052,skip,,2026-01-15T19:53:00
I01863,U031,F034,dislike,,2026-02-23T08:54:00
I01864,U013,F043,dislike,,2026-01-27T18:40:00
I01865,U047,F043,skip,,2026-01-08T08:02:00
I01866,U032,F010,skip,,2026-03-20T23:59:00
I01867,U049,F005,dislike,,2026-02-23T20:25:00
I01868,U048,F079,click,,2026-03-03T04:25:00
I01869,U018,F093,like,,2026-03-06T07:41:00
I01870,U042,F045,dislike,,2026-01-30T00:43:00
I01871,U004,F004,click,,2026-03-10T20:45:00
I01872,U025,F088,dislike,,2026-03-03T01:46:00
I01873,U025,F099,like,,2026-03-31T14:34:00
I01874,U036,F018,like,,2026-03-20T12:33:00
I01875,U023,F025,rating,4,2026-01-30T03:08:00
I01876,U038,F002,click,,2026-03-10T19:23:00
I01877,U003,F002,dislike,,2026-01-08T02:36:00
I01878,U004,F017,dislike,,2026-02-10T11:56:00
I01879,U039,F084,click,,2026-01-17T20:41:00
I01880,U026,F062,skip,,2026-01-10T08:32:00
I01881,U035,F027,click,,2026-02-15T07:31:00
I01882,U029,F092,like,,2026-03-12T09:59:00
I01883,U042,F032,dislike,,2026-03-31T18:28:00
I01884,U033,F014,rating,5,2026-02-05T02:40:00
I01885,U014,F018,skip,,2026-02-09T18:52:00
I01886,U014,F016,click,,2026-01-19T01:13:00
I01887,U016,F090,skip,,2026-01-15T00:43:00
I01888,U032,F005,save,,2026-02-08T02:53:00
I01889,U004,F036,dislike,,2026-01-03T13:03:00
I01890,U025,F057,like,,2026-01-24T22:31:00
I01891,U028,F069,like,,2026-03-11T11:52:00
I01892,U002,F078,dislike,,2026-02-03T20:10:00
I01893,U014,F097,click,,2026-03-21T14:48:00
I01894,U028,F094,skip,,2026-01-14T18:53:00
I01895,U025,F093,dislike,,2026-03-10T15:49:00
I01896,U028,F074,skip,,2026-02-03T05:32:00
I01897,U025,F060,click,,2026-01-17T00:31:00
I01898,U018,F088,dislike,,2026-02-01T18:31:00
I01899,U019,F044,dislike,,2026-02-05T12:20:00
I01900,U018,F085,save,,2026-03-19T00:25:00
I01901,U008,F040,like,,2026-02-03T06:06:00
I01902,U029,F060,like,,2026-01-05T12:14:00
I01903,U031,F082,dislike,,2026-01-08T19:46:00
I01904,U006,F036,skip,,2026-01-09T15:02:00
I01905,U012,F034,dislike,,2026-03-05T04:20:00
I01906,U015,F081,click,,2026-03-25T01:41:00
I01907,U015,F015,dislike,,2026-03-06T15:01:00
I01908,U038,F041,click,,2026-01-08T08:50:00
I01909,U017,F003,click,,2026-02-15T18:26:00
I01910,U046,F006,like,,2026-01-10T17:18:00
I01911,U029,F015,dislike,,2026-02-11T19:28:00
I01912,U024,F088,skip,,2026-02-06T04:53:00
I01913,U002,F042,dislike,,2026-02-22T22:15:00
I01914,U024,F061,dislike,,2026-01-04T05:28:00
I01915,U024,F006,like,,2026-03-17T00:52:00
I01916,U007,F078,like,,2026-03-07T19:50:00
I01917,U046,F045,dislike,,2026-03-16T01:06:00
I01918,U043,F093,click,,2026-03-25T02:40:00
I01919,U005,F029,click,,2026-03-22T18:42:00
I01920,U047,F054,dislike,,2026-03-09T01:45:00
I01921,U039,F061,skip,,2026-02-10T09:11:00
I01922,U013,F074,like,,2026-02-01T12:21:00
I01923,U015,F059,rating,4,2026-02-26T13:59:00
I01924,U024,F011,skip,,2026-02-16T22:18:00
I01925,U031,F078,click,,2026-01-30T19:26:00
I01926,U009,F069,rating,4,2026-03-19T08:53:00
I01927,U019,F044,like,,2026-02-23T17:14:00
I01928,U010,F074,click,,2026-01-26T06:08:00
I01929,U030,F002,like,,2026-03-12T16:02:00
I01930,U048,F013,like,,2026-02-25T00:49:00
I01931,U045,F022,dislike,,2026-03-09T13:14:00
I01932,U028,F046,save,,2026-01-31T10:00:00
I01933,U008,F044,click,,2026-03-17T20:46:00
I01934,U040,F014,dislike,,2026-02-15T15:19:00
I01935,U027,F081,click,,2026-02-07T16:17:00
I01936,U045,F018,skip,,2026-03-17T17:23:00
I01937,U006,F020,skip,,2026-02-17T23:00:00
I01938,U042,F059,like,,2026-03-07T20:04:00
I01939,U018,F099,like,,2026-02-13T01:38:00
I01940,U037,F067,skip,,2026-02-24T09:44:00
I01941,U021,F050,like,,2026-01-19T01:25:00
I01942,U048,F094,save,,2026-03-15T21:00:00
I01943,U021,F013,like,,2026-02-06T09:20:00
I01944,U032,F057,like,,2026-02-03T20:41:00
I01945,U049,F014,skip,,2026-01-19T03:16:00
I01946,U014,F071,skip,,2026-01-04T20:25:00
I01947,U003,F070,dislike,,2026-03-04T00:52:00
I01948,U024,F027,rating,5,2026-02-26T17:46:00
I01949,U009,F059,dislike,,2026-01-16T15:10:00
I01950,U028,F064,click,,2026-02-05T22:49:00
I01951,U008,F046,skip,,2026-01-29T02:32:00
I01952,U021,F021,dislike,,2026-03-22T17:30:00
I01953,U044,F100,save,,2026-01-05T14:47:00
I01954,U007,F091,dislike,,2026-03-13T22:33:00
I01955,U041,F005,skip,,2026-02-01T04:40:00
I01956,U038,F049,dislike,,2026-01-26T09:03:00
I01957,U031,F020,like,,2026-03-05T09:38:00
I01958,U009,F026,like,,2026-03-08T07:18:00
I01959,U001,F056,save,,2026-01-27T06:04:00
I01960,U003,F054,skip,,2026-03-22T19:55:00
I01961,U016,F082,save,,2026-01-24T10:14:00
I01962,U015,F038,skip,,2026-03-22T13:23:00
I01963,U039,F046,dislike,,2026-01-29T03:50:00
I01964,U049,F098,rating,5,2026-02-01T22:36:00
I01965,U028,F015,rating,4,2026-02-14T23:47:00
I01966,U026,F091,click,,2026-03-04T20:30:00
I01967,U027,F088,dislike,,2026-03-06T07:20:00
I01968,U027,F008,like,,2026-03-28T10:50:00
I01969,U027,F051,skip,,2026-02-03T01:51:00
I01970,U018,F063,dislike,,2026-01-06T10:31:00
I01971,U029,F053,click,,2026-03-10T07:02:00
I01972,U050,F081,rating,5,2026-01-17T20:38:00
I01973,U035,F003,dislike,,2026-02-18T03:04:00
I01974,U050,F091,dislike,,2026-03-12T02:09:00
I01975,U042,F007,dislike,,2026-01-26T05:21:00
I01976,U035,F051,dislike,,2026-01-21T12:45:00
I01977,U022,F053,click,,2026-01-02T01:13:00
I01978,U002,F097,dislike,,2026-02-20T16:33:00
I01979,U003,F021,dislike,,2026-03-22T23:29:00
I01980,U016,F005,like,,2026-02-18T22:22:00
I01981,U026,F017,click,,2026-01-11T02:36:00
I01982,U005,F065,skip,,2026-02-23T00:41:00
I01983,U001,F096,skip,,2026-01-20T03:15:00
I01984,U048,F076,dislike,,2026-03-19T10:39:00
I01985,U021,F055,dislike,,2026-02-05T15:39:00
I01986,U013,F013,save,,2026-03-02T12:51:00
I01987,U019,F055,rating,5,2026-03-03T09:42:00
I01988,U045,F069,like,,2026-03-05T13:26:00
I01989,U024,F098,like,,2026-01-29T19:43:00
I01990,U002,F051,skip,,2026-03-03T19:13:00
I01991,U007,F083,like,,2026-03-22T02:51:00
I01992,U007,F072,click,,2026-03-04T20:15:00
I01993,U016,F011,save,,2026-03-02T17:51:00
I01994,U047,F073,dislike,,2026-03-05T08:36:00
I01995,U027,F040,click,,2026-01-05T10:58:00
I01996,U045,F073,click,,2026-02-04T23:33:00
I01997,U014,F097,skip,,2026-03-05T10:41:00
I01998,U042,F031,click,,2026-03-07T18:56:00
I01999,U048,F094,like,,2026-03-31T02:38:00
I02000,U025,F017,dislike,,2026-01-16T05:40:00
I02001,U013,F057,dislike,,2026-02-24T16:54:00
I02002,U011,F081,skip,,2026-03-12T14:16:00
I02003,U026,F002,like,,2026-02-07T23:05:00
I02004,U018,F067,click,,2026-03-14T22:11:00
I02005,U011,F019,save,,2026-03-20T12:40:00
I02006,U034,F078,save,,2026-02-12T04:37:00
I02007,U011,F068,skip,,2026-02-10T14:12:00
I02008,U012,F020,click,,2026-01-01T10:38:00
I02009,U045,F025,like,,2026-02-28T11:17:00
I02010,U007,F008,skip,,2026-01-09T11:57:00
I02011,U041,F072,dislike,,2026-01-02T06:34:00
I02012,U018,F037,click,,2026-03-16T10:26:00
I02013,U024,F080,rating,4,2026-01-10T20:13:00
I02014,U010,F014,dislike,,2026-02-03T19:14:00
I02015,U007,F017,skip,,2026-02-19T11:16:00
I02016,U037,F099,skip,,2026-03-20T22:49:00
I02017,U031,F027,click,,2026-01-28T03:07:00
I02018,U040,F019,save,,2026-01-01T11:02:00
I02019,U005,F007,click,,2026-02-24T22:41:00
I02020,U031,F042,click,,2026-01-31T19:07:00
I02021,U026,F049,skip,,2026-02-15T10:38:00
I02022,U034,F041,click,,2026-01-28T05:40:00
I02023,U041,F036,click,,2026-03-13T15:04:00
I02024,U032,F089,skip,,2026-03-13T14:51:00
I02025,U042,F045,click,,2026-03-01T22:52:00
I02026,U023,F094,save,,2026-01-25T13:03:00
I02027,U024,F023,click,,2026-01-26T15:05:00
I02028,U024,F068,save,,2026-02-12T03:12:00
I02029,U024,F033,like,,2026-02-04T01:08:00
I02030,U042,F036,dislike,,2026-03-31T08:38:00
I02031,U018,F081,save,,2026-01-04T16:04:00
I02032,U039,F081,dislike,,2026-03-24T18:37:00
I02033,U007,F005,save,,2026-01-20T06:02:00
I02034,U009,F011,click,,2026-01-08T15:08:00
I02035,U041,F091,like,,2026-03-11T09:28:00
I02036,U013,F084,like,,2026-03-28T10:48:00
I02037,U046,F022,skip,,2026-02-16T17:37:00
I02038,U001,F086,click,,2026-03-27T02:05:00
I02039,U005,F025,skip,,2026-02-04T02:51:00
I02040,U012,F057,save,,2026-03-30T17:15:00
I02041,U027,F023,click,,2026-01-01T10:37:00
I02042,U018,F072,like,,2026-03-14T23:46:00
I02043,U006,F073,dislike,,2026-01-12T06:13:00
I02044,U047,F012,save,,2026-01-03T05:46:00
I02045,U001,F028,skip,,2026-02-01T10:30:00
I02046,U044,F083,click,,2026-01-17T10:35:00
I02047,U004,F049,dislike,,2026-01-18T19:17:00
I02048,U021,F053,like,,2026-01-26T06:02:00
I02049,U019,F034,dislike,,2026-03-04T12:07:00
I02050,U038,F047,save,,2026-02-27T21:32:00
I02051,U044,F022,click,,2026-02-19T05:18:00
I02052,U035,F073,click,,2026-02-14T22:03:00
I02053,U044,F037,save,,2026-03-06T18:49:00
I02054,U048,F035,click,,2026-02-03T07:26:00
I02055,U030,F034,like,,2026-03-26T21:32:00
I02056,U012,F061,save,,2026-02-17T19:14:00
I02057,U025,F085,dislike,,2026-03-31T03:34:00
I02058,U041,F046,dislike,,2026-02-23T16:13:00
I02059,U022,F044,like,,2026-02-15T10:27:00
I02060,U011,F060,click,,2026-02-26T21:02:00
I02061,U030,F076,like,,2026-02-21T16:09:00
I02062,U016,F033,skip,,2026-03-03T23:09:00
I02063,U026,F039,rating,4,2026-03-06T03:40:00
I02064,U027,F055,click,,2026-02-21T20:14:00
I02065,U002,F021,click,,2026-03-18T23:48:00
I02066,U034,F026,skip,,2026-01-18T04:26:00
I02067,U043,F043,dislike,,2026-01-12T10:33:00
I02068,U050,F019,skip,,2026-01-22T15:43:00
I02069,U001,F085,click,,2026-02-08T10:29:00
I02070,U006,F024,like,,2026-01-12T08:21:00
I02071,U010,F088,skip,,2026-01-01T16:17:00
I02072,U011,F045,save,,2026-02-20T23:51:00
I02073,U014,F061,click,,2026-02-01T03:16:00
I02074,U025,F017,rating,5,2026-02-11T09:39:00
I02075,U044,F094,skip,,2026-03-10T02:26:00
I02076,U023,F063,click,,2026-01-04T07:34:00
I02077,U039,F023,dislike,,2026-02-13T17:06:00
I02078,U001,F079,like,,2026-01-10T22:02:00
I02079,U015,F018,dislike,,2026-02-08T14:51:00
I02080,U006,F044,like,,2026-01-20T09:43:00
I02081,U020,F050,skip,,2026-02-03T14:23:00
I02082,U012,F021,skip,,2026-01-14T15:52:00
I02083,U006,F045,dislike,,2026-02-21T00:25:00
I02084,U011,F041,save,,2026-03-29T15:31:00
I02085,U001,F063,skip,,2026-02-24T01:51:00
I02086,U020,F055,skip,,2026-03-19T15:22:00
I02087,U033,F048,skip,,2026-03-10T12:27:00
I02088,U008,F023,skip,,2026-02-19T23:01:00
I02089,U006,F020,rating,5,2026-01-26T17:34:00
I02090,U040,F094,skip,,2026-03-01T09:36:00
I02091,U003,F016,skip,,2026-01-07T20:27:00
I02092,U044,F048,like,,2026-02-07T00:48:00
I02093,U035,F035,like,,2026-01-03T15:14:00
I02094,U021,F039,skip,,2026-02-15T01:14:00
I02095,U035,F095,like,,2026-03-10T03:13:00
I02096,U009,F094,save,,2026-02-05T11:47:00
I02097,U030,F089,click,,2026-03-09T19:25:00
I02098,U030,F006,like,,2026-01-19T20:47:00
I02099,U047,F082,dislike,,2026-03-07T02:41:00
I02100,U022,F082,skip,,2026-01-03T06:16:00
I02101,U048,F033,skip,,2026-01-11T14:47:00
I02102,U008,F025,rating,4,2026-03-30T01:40:00
I02103,U024,F074,click,,2026-02-25T09:22:00
I02104,U048,F089,dislike,,2026-03-27T01:33:00
I02105,U039,F052,skip,,2026-02-04T00:10:00
I02106,U027,F027,like,,2026-01-17T09:22:00
I02107,U018,F060,click,,2026-02-10T03:18:00
I02108,U015,F029,like,,2026-01-09T20:52:00
I02109,U019,F094,click,,2026-03-17T14:21:00
I02110,U041,F077,like,,2026-03-13T00:25:00
I02111,U022,F044,click,,2026-01-20T15:46:00
I02112,U048,F064,save,,2026-03-28T13:18:00
I02113,U017,F052,click,,2026-01-11T21:33:00
I02114,U032,F072,dislike,,2026-03-09T12:36:00
I02115,U020,F038,skip,,2026-03-01T01:00:00
I02116,U010,F080,skip,,2026-03-14T14:43:00
I02117,U027,F098,rating,5,2026-01-31T12:48:00
I02118,U035,F017,click,,2026-01-16T03:18:00
I02119,U026,F028,like,,2026-02-07T06:05:00
I02120,U011,F099,skip,,2026-02-21T18:46:00
I02121,U027,F046,skip,,2026-03-18T09:31:00
I02122,U021,F099,like,,2026-03-29T21:36:00
I02123,U049,F082,save,,2026-02-20T07:41:00
I02124,U026,F064,dislike,,2026-02-27T05:21:00
I02125,U012,F052,skip,,2026-02-12T15:50:00
I02126,U042,F023,like,,2026-03-16T22:17:00
I02127,U027,F054,skip,,2026-03-21T07:39:00
I02128,U009,F079,click,,2026-03-18T19:28:00
I02129,U047,F053,dislike,,2026-02-01T05:40:00
I02130,U037,F081,like,,2026-02-17T00:46:00
I02131,U048,F077,skip,,2026-03-12T17:27:00
I02132,U013,F021,click,,2026-01-31T05:58:00
I02133,U031,F092,dislike,,2026-02-07T02:12:00
I02134,U002,F027,skip,,2026-03-29T20:35:00
I02135,U029,F031,click,,2026-03-06T21:53:00
I02136,U008,F078,click,,2026-01-21T08:21:00
I02137,U030,F093,dislike,,2026-01-05T23:16:00
I02138,U044,F053,click,,2026-02-19T02:24:00
I02139,U027,F034,skip,,2026-03-19T22:05:00
I02140,U035,F092,save,,2026-01-08T09:59:00
I02141,U026,F093,dislike,,2026-03-07T21:28:00
I02142,U042,F057,dislike,,2026-01-19T08:57:00
I02143,U049,F075,dislike,,2026-01-22T12:30:00
I02144,U027,F085,rating,5,2026-01-27T09:01:00
I02145,U007,F043,like,,2026-03-04T08:21:00
I02146,U049,F034,save,,2026-02-12T15:22:00
I02147,U045,F034,save,,2026-01-18T05:03:00
I02148,U034,F037,click,,2026-03-14T12:22:00
I02149,U046,F038,click,,2026-03-14T21:38:00
I02150,U020,F061,skip,,2026-01-20T23:43:00
I02151,U009,F019,click,,2026-02-02T21:44:00
I02152,U015,F004,skip,,2026-01-19T19:56:00
I02153,U001,F034,save,,2026-03-08T13:51:00
I02154,U031,F080,click,,2026-03-24T05:19:00
I02155,U038,F065,like,,2026-03-04T22:07:00
I02156,U011,F068,save,,2026-02-18T00:29:00
I02157,U043,F009,like,,2026-01-29T05:07:00
I02158,U018,F078,skip,,2026-03-25T06:43:00
I02159,U023,F064,rating,4,2026-03-09T07:47:00
I02160,U048,F026,dislike,,2026-03-22T03:22:00
I02161,U022,F065,save,,2026-03-10T18:21:00
I02162,U006,F008,save,,2026-02-01T08:44:00
I02163,U048,F024,skip,,2026-02-01T07:47:00
I02164,U045,F092,like,,2026-03-19T09:04:00
I02165,U036,F036,like,,2026-01-09T04:31:00
I02166,U034,F039,like,,2026-03-16T19:50:00
I02167,U031,F060,click,,2026-01-07T10:53:00
I02168,U041,F010,like,,2026-01-11T16:14:00
I02169,U013,F013,dislike,,2026-03-04T10:14:00
I02170,U037,F002,click,,2026-01-15T15:06:00
I02171,U050,F083,click,,2026-03-20T15:34:00
I02172,U001,F033,skip,,2026-03-05T21:32:00
I02173,U012,F043,skip,,2026-03-24T10:13:00
I02174,U017,F069,like,,2026-03-13T17:10:00
I02175,U020,F081,rating,4,2026-03-04T00:13:00
I02176,U021,F066,like,,2026-01-09T14:44:00
I02177,U044,F039,click,,2026-02-13T21:46:00
I02178,U044,F069,dislike,,2026-01-14T07:54:00
I02179,U014,F040,dislike,,2026-03-09T16:06:00
I02180,U007,F088,save,,2026-03-15T22:56:00
I02181,U010,F042,click,,2026-01-22T05:23:00
I02182,U040,F085,rating,5,2026-03-25T20:19:00
I02183,U027,F100,dislike,,2026-02-03T16:06:00
I02184,U020,F048,like,,2026-02-15T10:45:00
I02185,U029,F040,like,,2026-02-23T00:11:00
I02186,U049,F052,like,,2026-03-24T04:46:00
I02187,U030,F099,click,,2026-01-26T07:07:00
I02188,U043,F092,click,,2026-01-04T10:59:00
I02189,U028,F049,save,,2026-01-26T07:20:00
I02190,U040,F065,dislike,,2026-01-10T08:17:00
I02191,U011,F042,click,,2026-03-17T16:02:00
I02192,U003,F100,skip,,2026-03-04T08:31:00
I02193,U018,F078,like,,2026-01-08T21:49:00
I02194,U022,F036,skip,,2026-02-06T03:47:00
I02195,U031,F018,dislike,,2026-02-22T05:10:00
I02196,U010,F076,like,,2026-01-12T14:57:00
I02197,U016,F042,skip,,2026-02-03T19:00:00
I02198,U034,F038,dislike,,2026-01-09T23:52:00
I02199,U046,F095,click,,2026-02-27T07:19:00
I02200,U012,F042,skip,,2026-02-12T06:47:00
I02201,U044,F091,skip,,2026-01-03T04:47:00
I02202,U008,F083,like,,2026-03-04T01:38:00
I02203,U034,F008,skip,,2026-01-03T19:18:00
I02204,U028,F005,click,,2026-02-11T18:23:00
I02205,U032,F037,skip,,2026-01-10T19:17:00
I02206,U006,F072,skip,,2026-03-07T02:59:00
I02207,U037,F060,click,,2026-01-10T23:20:00
I02208,U028,F036,click,,2026-01-20T22:12:00
I02209,U022,F010,save,,2026-02-28T18:00:00
I02210,U050,F089,click,,2026-01-03T13:42:00
I02211,U037,F038,click,,2026-01-03T00:17:00
I02212,U015,F042,dislike,,2026-01-29T19:56:00
I02213,U044,F099,save,,2026-03-27T06:50:00
I02214,U050,F074,click,,2026-03-15T05:12:00
I02215,U013,F099,like,,2026-01-13T00:53:00
I02216,U035,F078,dislike,,2026-01-17T18:26:00
I02217,U023,F009,like,,2026-01-30T22:27:00
I02218,U014,F026,like,,2026-02-04T07:57:00
I02219,U014,F099,like,,2026-02-26T04:12:00
I02220,U025,F004,click,,2026-01-27T12:59:00
I02221,U004,F058,dislike,,2026-02-18T20:08:00
I02222,U008,F012,skip,,2026-03-16T17:37:00
I02223,U008,F021,dislike,,2026-03-04T20:38:00
I02224,U023,F096,skip,,2026-01-27T03:05:00
I02225,U033,F047,skip,,2026-02-28T00:33:00
I02226,U001,F049,skip,,2026-01-13T12:06:00
I02227,U024,F040,skip,,2026-03-25T10:15:00
I02228,U015,F090,save,,2026-02-19T16:05:00
I02229,U002,F036,click,,2026-01-06T04:48:00
I02230,U016,F023,dislike,,2026-01-20T04:47:00
I02231,U045,F061,dislike,,2026-01-27T22:33:00
I02232,U019,F048,click,,2026-02-23T05:53:00
I02233,U012,F067,skip,,2026-03-27T06:11:00
I02234,U024,F015,dislike,,2026-01-27T10:26:00
I02235,U026,F081,click,,2026-03-21T10:57:00
I02236,U002,F004,click,,2026-01-05T04:55:00
I02237,U027,F006,skip,,2026-03-09T05:47:00
I02238,U011,F013,click,,2026-01-12T14:19:00
I02239,U005,F015,skip,,2026-02-23T18:19:00
I02240,U029,F018,click,,2026-01-01T10:37:00
I02241,U031,F061,dislike,,2026-02-11T22:24:00
I02242,U035,F047,skip,,2026-01-13T16:18:00
I02243,U032,F096,skip,,2026-01-17T07:29:00
I02244,U033,F017,dislike,,2026-03-26T02:48:00
I02245,U048,F013,dislike,,2026-03-20T03:35:00
I02246,U016,F029,click,,2026-02-08T11:13:00
I02247,U046,F060,skip,,2026-03-15T09:06:00
I02248,U049,F017,like,,2026-01-19T19:46:00
I02249,U048,F005,click,,2026-03-22T01:38:00
I02250,U013,F024,save,,2026-01-31T05:31:00
I02251,U026,F042,save,,2026-02-14T06:24:00
I02252,U041,F074,click,,2026-02-28T21:12:00
I02253,U017,F070,click,,2026-03-25T17:33:00
I02254,U022,F044,dislike,,2026-02-13T16:38:00
I02255,U050,F071,dislike,,2026-02-13T17:43:00
I02256,U017,F009,skip,,2026-01-04T18:32:00
I02257,U009,F013,save,,2026-01-15T04:06:00
I02258,U036,F092,click,,2026-02-09T15:26:00
I02259,U028,F071,dislike,,2026-03-06T06:13:00
I02260,U026,F066,click,,2026-01-29T00:34:00
I02261,U013,F094,save,,2026-01-20T19:12:00
I02262,U034,F068,save,,2026-03-11T07:51:00
I02263,U045,F068,like,,2026-03-29T05:39:00
I02264,U041,F082,dislike,,2026-01-20T18:27:00
I02265,U040,F055,dislike,,2026-02-21T10:07:00
I02266,U025,F067,click,,2026-03-01T10:59:00
I02267,U009,F093,dislike,,2026-02-02T18:58:00
I02268,U043,F040,click,,2026-03-18T02:16:00
I02269,U004,F097,dislike,,2026-01-21T08:16:00
I02270,U026,F021,dislike,,2026-01-25T08:29:00
I02271,U023,F010,rating,4,2026-02-21T04:12:00
I02272,U047,F095,skip,,2026-01-27T15:08:00
I02273,U010,F087,like,,2026-03-23T04:00:00
I02274,U034,F040,skip,,2026-03-18T16:04:00
I02275,U015,F085,click,,2026-03-11T20:49:00
I02276,U030,F020,rating,5,2026-02-04T01:23:00
I02277,U025,F033,save,,2026-03-16T05:44:00
I02278,U046,F089,skip,,2026-02-07T07:40:00
I02279,U034,F014,click,,2026-03-18T12:22:00
I02280,U016,F086,click,,2026-02-25T14:23:00
I02281,U004,F082,click,,2026-02-05T08:35:00
I02282,U041,F066,save,,2026-02-02T12:10:00
I02283,U006,F002,click,,2026-02-01T19:59:00
I02284,U032,F029,skip,,2026-01-14T16:39:00
I02285,U036,F078,dislike,,2026-03-08T22:47:00
I02286,U025,F006,skip,,2026-03-24T03:21:00
I02287,U037,F013,click,,2026-02-16T19:48:00
I02288,U044,F091,skip,,2026-02-20T01:21:00
I02289,U023,F083,click,,2026-03-15T17:50:00
I02290,U003,F052,skip,,2026-02-25T22:50:00
I02291,U002,F028,dislike,,2026-02-12T03:22:00
I02292,U019,F053,skip,,2026-02-02T12:14:00
I02293,U044,F045,click,,2026-02-05T15:13:00
I02294,U004,F042,click,,2026-02-03T05:28:00
