food_id,knowledge_document,name,restaurant,category,food_type,meal_type,veg_status,dietary_tags,spice_level,cuisine,protein,flavor,base,price,price_flag,rating,area,city,source,image_url
s3ia__beef-shawarma-platter,"Beef Shawarma Platter is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Shawarma category, is non-vegetarian, and has an unspecified spice level. It is Middle Eastern cuisine. Its main protein is beef. It is served with a wrap base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 881 and has a customer rating of 4.8/5.",Beef Shawarma Platter,Biryani Express - Bahria Town,Shawarma,main,anytime,non_vegetarian,halal,none,Middle Eastern,beef,unknown,wrap,881.25,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/4408269.jpg
s3ia__beef-tenderloin-steak,"Beef Tenderloin Steak is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Steaks category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. Its main protein is beef. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1899 and has a customer rating of 4.8/5.",Beef Tenderloin Steak,Biryani Express - Bahria Town,Steaks,main,anytime,non_vegetarian,halal,none,Pakistani,beef,unknown,rice,1899.0,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/4409762.jpg
s3ia__biryani-only-rice,"Biryani Only Rice is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Biryani category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 264 and has a customer rating of 4.8/5.",Biryani Only Rice,Biryani Express - Bahria Town,Biryani,main,anytime,non_vegetarian,halal,none,Pakistani,vegetarian,unknown,rice,264.0,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/4415821.jpg
s3ia__cheese-naan,"Cheese Naan is a bread dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Tandoor category, is vegetarian, and has an unspecified spice level. It is Pakistani cuisine. It is served with a naan base. Its flavor profile is cheesy. It is typically eaten as an anytime item. It is priced at PKR 599 and has a customer rating of 4.8/5.",Cheese Naan,Biryani Express - Bahria Town,Tandoor,bread,anytime,vegetarian,vegetarian,none,Pakistani,vegetarian,cheesy,naan,599.0,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/4409624.jpg
s3ia__chicken-achari-boti,"Chicken Achari Boti is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Grilled Chicken category, is non-vegetarian, and has a mild spice level. It is Pakistani cuisine. Its main protein is chicken. It is served with a rice base. Its flavor profile is tangy. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1323 and has a customer rating of 4.8/5.",Chicken Achari Boti,Biryani Express - Bahria Town,Grilled Chicken,main,anytime,non_vegetarian,halal,mild,Pakistani,chicken,tangy,rice,1323.0,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/6549346.jpg
s3ia__chicken-american-stuffed,"Chicken American Stuffed is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Fried Specialties category, is non-vegetarian, and has an unspecified spice level. It is American cuisine. Its main protein is chicken. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1146 and has a customer rating of 4.8/5.",Chicken American Stuffed,Biryani Express - Bahria Town,Fried Specialties,main,anytime,non_vegetarian,halal,none,American,chicken,unknown,rice,1146.0,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/products/4408119.jpg
s3ia__chicken-bbq-sauce-roll,"Chicken BBQ Sauce Roll is a sauce_condiment dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Variety Of Rolls category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. Its main protein is chicken. Its flavor profile is smoky. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 396 and has a customer rating of 4.8/5.",Chicken BBQ Sauce Roll,Biryani Express - Bahria Town,Variety Of Rolls,sauce_condiment,anytime,non_vegetarian,halal,none,Pakistani,chicken,smoky,none,396.0,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/4413495.jpg
s3ia__chicken-bihari,"Chicken Bihari is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Bar Bq Specialties category, is non-vegetarian, and has a mild spice level. It is Pakistani cuisine. Its main protein is chicken. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1279 and has a customer rating of 4.8/5.",Chicken Bihari,Biryani Express - Bahria Town,Bar Bq Specialties,main,anytime,non_vegetarian,halal,mild,Pakistani,chicken,unknown,rice,1278.75,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/4413169.jpg
s3ia__chicken-bihari-cheese-kabab,"Chicken Bihari Cheese Kabab is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Bar Bq Specialties category, is non-vegetarian, and has a mild spice level. It is Middle Eastern cuisine. Its main protein is chicken. It is served with a rice base. Its flavor profile is cheesy. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1411 and has a customer rating of 4.8/5.",Chicken Bihari Cheese Kabab,Biryani Express - Bahria Town,Bar Bq Specialties,main,anytime,non_vegetarian,halal,mild,Middle Eastern,chicken,cheesy,rice,1410.75,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/4413182.jpg
s3ia__chicken-bihari-garlic-roll,"Chicken Bihari Garlic Roll is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Variety Of Rolls category, is non-vegetarian, and has an unspecified spice level. It is Fast Food cuisine. Its main protein is chicken. It is served with a rice base. Its flavor profile is savory. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 616 and has a customer rating of 4.8/5.",Chicken Bihari Garlic Roll,Biryani Express - Bahria Town,Variety Of Rolls,main,anytime,non_vegetarian,halal,none,Fast Food,chicken,savory,rice,616.5,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/4409009.jpg
s3ia__chicken-bihari-roll,"Chicken Bihari Roll is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Variety Of Rolls category, is non-vegetarian, and has an unspecified spice level. It is Fast Food cuisine. Its main protein is chicken. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 458 and has a customer rating of 4.8/5.",Chicken Bihari Roll,Biryani Express - Bahria Town,Variety Of Rolls,main,anytime,non_vegetarian,halal,none,Fast Food,chicken,unknown,rice,458.25,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/4409010.jpg
s3ia__chicken-biryani,"Chicken Biryani is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Biryani category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. Its main protein is chicken. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 308 and has a customer rating of 4.8/5.",Chicken Biryani,Biryani Express - Bahria Town,Biryani,main,anytime,non_vegetarian,halal,none,Pakistani,chicken,unknown,rice,308.25,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/products/6909176.jpg
s3ia__chicken-black-pepper,"Chicken Black Pepper is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Chinese category, is non-vegetarian, and has a mild spice level. It is Pakistani cuisine. Its main protein is chicken. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1058 and has a customer rating of 4.8/5.",Chicken Black Pepper,Biryani Express - Bahria Town,Chinese,main,anytime,non_vegetarian,halal,mild,Pakistani,chicken,unknown,rice,1058.25,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/4408339.jpg
s3ia__chicken-black-pepper-steak,"Chicken Black Pepper Steak is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Steaks category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. Its main protein is chicken. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1549 and has a customer rating of 4.8/5.",Chicken Black Pepper Steak,Biryani Express - Bahria Town,Steaks,main,anytime,non_vegetarian,halal,none,Pakistani,chicken,unknown,rice,1549.0,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/4413332.jpg
s3ia__chicken-boneless-biryani,"Chicken Boneless Biryani is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Biryani category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. Its main protein is chicken. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 529 and has a customer rating of 4.8/5.",Chicken Boneless Biryani,Biryani Express - Bahria Town,Biryani,main,anytime,non_vegetarian,halal,none,Pakistani,chicken,unknown,rice,528.75,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/4415823.jpg
s3ia__chicken-boneless-boti,"Chicken Boneless Boti is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Grilled Chicken category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. Its main protein is chicken. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1287 and has a customer rating of 4.8/5.",Chicken Boneless Boti,Biryani Express - Bahria Town,Grilled Chicken,main,anytime,non_vegetarian,halal,none,Pakistani,chicken,unknown,rice,1287.0,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/6547390.jpg
s3ia__chicken-boti,"Chicken Boti is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Grilled Chicken category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. Its main protein is chicken. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1279 and has a customer rating of 4.8/5.",Chicken Boti,Biryani Express - Bahria Town,Grilled Chicken,main,anytime,non_vegetarian,halal,none,Pakistani,chicken,unknown,rice,1278.75,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/6547383.jpg
s3ia__chicken-brain,"Chicken Brain is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Taka Tak category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. Its main protein is chicken. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 2029 and has a customer rating of 4.8/5.",Chicken Brain,Biryani Express - Bahria Town,Taka Tak,main,anytime,non_vegetarian,halal,none,Pakistani,chicken,unknown,rice,2028.75,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/4413290.jpg
s3ia__chicken-breast-piece,"Chicken Breast Piece is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Grilled Chicken category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. Its main protein is chicken. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 494 and has a customer rating of 4.8/5.",Chicken Breast Piece,Biryani Express - Bahria Town,Grilled Chicken,main,anytime,non_vegetarian,halal,none,Pakistani,chicken,unknown,rice,493.5,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/6547380.jpg
s3ia__chicken-burger,"Chicken Burger is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Burgers category, is non-vegetarian, and has an unspecified spice level. It is American cuisine. Its main protein is chicken. It is served with a burger_bun base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 546 and has a customer rating of 4.8/5.",Chicken Burger,Biryani Express - Bahria Town,Burgers,main,anytime,non_vegetarian,halal,none,American,chicken,unknown,burger_bun,546.0,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/4407940.jpg
s3ia__chicken-california-steak,"Chicken California Steak is a main dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Steaks category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. Its main protein is chicken. It is served with a rice base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1549 and has a customer rating of 4.8/5.",Chicken California Steak,Biryani Express - Bahria Town,Steaks,main,anytime,non_vegetarian,halal,none,Pakistani,chicken,unknown,rice,1549.0,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/4409763.jpg
s3ia__chicken-cheese-naan,"Chicken Cheese Naan is a bread dish available at Biryani Express - Bahria Town in Bahria Town, Lahore. It falls under the Tandoor category, is non-vegetarian, and has an unspecified spice level. It is Pakistani cuisine. Its main protein is chicken. It is served with a naan base. Its flavor profile is cheesy. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 749 and has a customer rating of 4.8/5.",Chicken Cheese Naan,Biryani Express - Bahria Town,Tandoor,bread,anytime,non_vegetarian,halal,none,Pakistani,chicken,cheesy,naan,749.0,,4.8,Bahria Town,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/4409627.jpg
