food_id,restaurant_id,restaurant,name,description,category,dish_type,spice_level,spice_level_raw,food_type,meal_type,dietary_tags,price,price_flag,currency,rating,city,area,image_url,source,veg_status,semantic_text,cuisine,protein,flavor,base
s4hy__american-chop-suey,s4hy,Karachi Hot N Spicy - Bahria Town,American Chop Suey,"American Chop Suey is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Chow Mein & Chop Suey menu.",Chow Mein & Chop Suey,rice_noodles,none,0,main,anytime,none,1096.9,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4408709.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"American Chop Suey — Chow Mein & Chop Suey category, main dish, vegetarian status unclear, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",American,unknown,spicy,noodles
s4hy__american-tikka,s4hy,Karachi Hot N Spicy - Bahria Town,American Tikka,"American Tikka is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Bar Bq Specialties menu.",Bar Bq Specialties,bbq,mild,1,main,anytime,halal,1193.5,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4413157.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"American Tikka — Bar Bq Specialties category, main dish, non-vegetarian, halal, mild spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Pakistani,unknown,smoky,unknown
s4hy__bbq-biryani,s4hy,Karachi Hot N Spicy - Bahria Town,BBQ Biryani,"BBQ Biryani is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Biryani menu.",Biryani,bbq,none,0,main,anytime,halal,658.0,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4410740.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"BBQ Biryani — Biryani category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Pakistani,unknown,smoky,rice
s4hy__bbq-malai-tikka-sandwich,s4hy,Karachi Hot N Spicy - Bahria Town,BBQ Malai Tikka Sandwich,"BBQ Malai Tikka Sandwich is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Sandwiches menu.",Sandwiches,bbq,mild,1,main,anytime,halal,699.3,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4408056.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"BBQ Malai Tikka Sandwich — Sandwiches category, main dish, non-vegetarian, halal, mild spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Pakistani,unknown,creamy,unknown
s4hy__bbq-pizza,s4hy,Karachi Hot N Spicy - Bahria Town,BBQ Pizza,"BBQ Pizza is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Pizza menu.",Pizza,pizza,mild,1,main,anytime,vegetarian,616.7,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/6549361.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"BBQ Pizza — Pizza category, main dish, vegetarian, mild spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Italian,vegetarian,smoky,unknown
s4hy__beef-bihari-bbq-roll,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Bihari BBQ Roll,"Beef Bihari BBQ Roll is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Variety Of Rolls menu.",Variety Of Rolls,bbq,none,0,main,anytime,halal,493.5,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4413797.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Bihari BBQ Roll — Variety Of Rolls category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",unknown,beef,smoky,unknown
s4hy__beef-bihari-cheese-kabab,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Bihari Cheese Kabab,"Beef Bihari Cheese Kabab is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Grilled Beef menu.",Grilled Beef,bbq,none,0,main,anytime,halal,1358.0,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4413044.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Bihari Cheese Kabab — Grilled Beef category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Middle Eastern,beef,cheesy,unknown
s4hy__beef-bihari-kabab,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Bihari Kabab,"Beef Bihari Kabab is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Grilled Beef menu.",Grilled Beef,bbq,none,0,main,anytime,halal,1275.4,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4409155.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Bihari Kabab — Grilled Beef category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Middle Eastern,beef,spicy,unknown
s4hy__beef-black-pepper-steak,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Black Pepper Steak,"Beef Black Pepper Steak is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Steaks menu.",Steaks,,none,0,main,anytime,halal,1899.0,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4413337.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Black Pepper Steak — Steaks category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",unknown,beef,spicy,unknown
s4hy__beef-boneless-biryani,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Boneless Biryani,"Beef Boneless Biryani is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Biryani menu.",Biryani,biryani,none,0,main,anytime,halal,493.5,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4410743.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Boneless Biryani — Biryani category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Pakistani,beef,spicy,rice
s4hy__beef-burger,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Burger,"Beef Burger is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Burgers menu.",Burgers,burger,none,0,main,anytime,halal,550.9,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4413172.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Burger — Burgers category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",American,beef,spicy,burger_bun
s4hy__beef-california-steak,s4hy,Karachi Hot N Spicy - Bahria Town,Beef California Steak,"Beef California Steak is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Steaks menu.",Steaks,,none,0,main,anytime,halal,1899.0,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4413352.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef California Steak — Steaks category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",unknown,beef,spicy,unknown
s4hy__beef-cheese-naan,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Cheese Naan,"Beef Cheese Naan is a bread item from Karachi Hot N Spicy - Bahria Town, listed under the Tandoor menu.",Tandoor,,none,0,bread,anytime,halal,749.0,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4413841.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Cheese Naan — Tandoor category, bread dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Pakistani,beef,cheesy,naan
s4hy__beef-cheese-paratha-platter,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Cheese Paratha Platter,"Beef Cheese Paratha Platter is a bread item from Karachi Hot N Spicy - Bahria Town, listed under the Variety Of Rolls menu.",Variety Of Rolls,sandwich,none,0,bread,breakfast,halal,905.1,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4413002.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Cheese Paratha Platter — Variety Of Rolls category, bread dish, non-vegetarian, halal, none spice level, breakfast meal, served at Karachi Hot N Spicy - Bahria Town.",Pakistani,beef,cheesy,paratha
s4hy__beef-cheese-roll,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Cheese Roll,"Beef Cheese Roll is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Variety Of Rolls menu.",Variety Of Rolls,sandwich,none,0,main,anytime,halal,550.9,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4413805.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Cheese Roll — Variety Of Rolls category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Fast Food,beef,cheesy,unknown
s4hy__beef-cheese-shawarma,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Cheese Shawarma,"Beef Cheese Shawarma is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Shawarma menu.",Shawarma,sandwich,none,0,main,anytime,halal,534.8,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4413745.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Cheese Shawarma — Shawarma category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Middle Eastern,beef,cheesy,wrap
s4hy__beef-cheese-shawarma-platter,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Cheese Shawarma Platter,"Beef Cheese Shawarma Platter is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Shawarma menu.",Shawarma,sandwich,none,0,main,anytime,halal,905.1,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4408270.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Cheese Shawarma Platter — Shawarma category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Middle Eastern,beef,cheesy,wrap
s4hy__beef-chili-dry,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Chili Dry,"Beef Chili Dry is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Chinese menu.",Chinese,,mild,1,main,anytime,halal,1316.7,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/4408347.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Chili Dry — Chinese category, main dish, non-vegetarian, halal, mild spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",unknown,beef,spicy,unknown
s4hy__beef-chow-mein,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Chow Mein,"Beef Chow Mein is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Chow Mein & Chop Suey menu.",Chow Mein & Chop Suey,rice_noodles,none,0,main,anytime,halal,1069.6,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4408704.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Chow Mein — Chow Mein & Chop Suey category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Chinese,beef,spicy,noodles
s4hy__beef-chutney-roll,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Chutney Roll,"Beef Chutney Roll is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Variety Of Rolls menu.",Variety Of Rolls,sandwich,none,0,main,anytime,halal,493.5,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4413804.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Chutney Roll — Variety Of Rolls category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Fast Food,beef,spicy,none
s4hy__beef-gola-kabab,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Gola Kabab,"Beef Gola Kabab is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Grilled Beef menu.",Grilled Beef,bbq,none,0,main,anytime,halal,1275.4,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4409154.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Gola Kabab — Grilled Beef category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Middle Eastern,beef,spicy,unknown
s4hy__beef-hot-spicy,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Hot & Spicy,"Beef Hot & Spicy is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Chinese menu.",Chinese,,hot,2,main,anytime,halal,1316.7,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4412894.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Hot & Spicy — Chinese category, main dish, non-vegetarian, halal, hot spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",unknown,beef,spicy,unknown
s4hy__beef-italian-bistecca-steak,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Italian Bistecca Steak,"Beef Italian Bistecca Steak is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Steaks menu.",Steaks,,none,0,main,anytime,halal,1899.0,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4413350.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Italian Bistecca Steak — Steaks category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",unknown,beef,spicy,unknown
s4hy__beef-kabab-masala,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Kabab Masala,"Beef Kabab Masala is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Pakistani menu.",Pakistani,bbq,mild,1,main,anytime,halal,1481.2,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/6373617.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Kabab Masala — Pakistani category, main dish, non-vegetarian, halal, mild spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Pakistani,beef,spicy,unknown
s4hy__beef-mexican-pizza,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Mexican Pizza,"Beef Mexican Pizza is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Pizza menu.",Pizza,pizza,none,0,main,anytime,halal,616.7,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/6549356.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Mexican Pizza — Pizza category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Mexican,beef,spicy,unknown
s4hy__beef-naan,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Naan,"Beef Naan is a bread item from Karachi Hot N Spicy - Bahria Town, listed under the Tandoor menu.",Tandoor,,none,0,bread,anytime,halal,649.0,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4413839.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Naan — Tandoor category, bread dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Pakistani,beef,spicy,naan
s4hy__beef-paratha-platter,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Paratha Platter,"Beef Paratha Platter is a bread item from Karachi Hot N Spicy - Bahria Town, listed under the Variety Of Rolls menu.",Variety Of Rolls,sandwich,none,0,bread,breakfast,halal,822.5,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4413007.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Paratha Platter — Variety Of Rolls category, bread dish, non-vegetarian, halal, none spice level, breakfast meal, served at Karachi Hot N Spicy - Bahria Town.",Pakistani,beef,spicy,paratha
s4hy__beef-seekh-kabab,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Seekh Kabab,"Beef Seekh Kabab is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Grilled Beef menu.",Grilled Beef,bbq,none,0,main,anytime,halal,1193.5,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4409153.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Seekh Kabab — Grilled Beef category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Pakistani,beef,spicy,unknown
s4hy__beef-seekh-kabab-chutney-roll,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Seekh Kabab Chutney Roll,"Beef Seekh Kabab Chutney Roll is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Variety Of Rolls menu.",Variety Of Rolls,bbq,none,0,main,anytime,halal,410.9,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/6373622.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Seekh Kabab Chutney Roll — Variety Of Rolls category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Pakistani,beef,spicy,none
s4hy__beef-shawarma,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Shawarma,"Beef Shawarma is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Shawarma menu.",Shawarma,sandwich,none,0,main,anytime,halal,468.3,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4413749.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Shawarma — Shawarma category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Middle Eastern,beef,spicy,wrap
s4hy__beef-shawarma-platter,s4hy,Karachi Hot N Spicy - Bahria Town,Beef Shawarma Platter,"Beef Shawarma Platter is a main item from Karachi Hot N Spicy - Bahria Town, listed under the Shawarma menu.",Shawarma,sandwich,none,0,main,anytime,halal,822.5,,PKR,4.8,Lahore,Bahria Town,https://images.deliveryhero.io/image/fd-pk/Products/4408269.jpg,foodpanda/deliveryhero aggregator scrape,non_vegetarian,"Beef Shawarma Platter — Shawarma category, main dish, non-vegetarian, halal, none spice level, anytime meal, served at Karachi Hot N Spicy - Bahria Town.",Middle Eastern,beef,spicy,wrap
